"reliability","StandardError","source"
0.702558044046687,0.0554191271524783,"Aczel_no cheat"
0.633763859886294,0.085599526474826,"Aczel_cheat"
0.629887946489012,0.0708500616691394,"Birt_no cheat"
0.742361834671253,0.0415881158938695,"Birt_cheat"
0.728417420479239,0.0407393389774346,"Evans_cheat"
0.665614877689382,0.0487373796404112,"Evans_no cheat"
0.782499163162156,0.0414858699537121,"Ferreira-Santos_cheat"
0.805575302031031,0.0392320833337687,"Ferreira-Santos_no cheat"
0.786082227233219,0.0304147384610788,"Gonzalez-Iraizoz_cheat"
0.814911520525893,0.032412565009759,"Gonzalez-Iraizoz_no cheat"
0.648867996496092,0.0548066735563246,"Holzmeister_cheat"
0.738673173939051,0.0355788001895272,"Holzmeister_no cheat"
0.717919554856126,0.0389409040365558,"klein Selle & Rozmann_no cheat"
0.753869886169401,0.0301606144130924,"klein Selle & Rozmann_cheat"
0.742777177695613,0.0374667729113182,"Koppel_no cheat"
0.713336540742142,0.0443231534145404,"Koppel_cheat"
0.718211472040421,0.0449292614491821,"Laine_cheat"
0.696524029775312,0.0505977815242749,"Laine_no cheat"
0.69830000683761,0.0485018299251697,"Loschelder_no cheat"
0.750803334986775,0.03689896898062,"Loschelder_cheat"
0.661725978876514,0.0512234879212711,"McCarthy_no cheat"
0.631079908048393,0.058240213378941,"McCarthy_cheat"
0.749675935069381,0.0298647343861685,"Meijer_cheat"
0.76329186003235,0.0282262678676944,"Meijer_no cheat"
0.651425224040013,0.0425362839162686,"Ozdogru_no cheat"
0.591210723940363,0.0727192019938936,"Ozdogru_cheat"
0.748064419245249,0.0396769614864163,"Suchotzki_no cheat"
0.655321444182016,0.0514296756253985,"Suchotzki_cheat"
0.415923208670155,0.0796241133243843,"Sutan_no cheat"
0.737996296855094,0.0411922055883999,"Vanpaemel_cheat"
0.622098153458315,0.0530048530639344,"Vanpaemel_no cheat"
0.6636934303636,0.0439849739570633,"Verschuere_no cheat"
0.675883260309831,0.0405445249028157,"Verschuere_cheat"
0.633335110329294,0.0483551680814604,"Wick_cheat"
0.713244206196956,0.0316129222844861,"Wick_no cheat"
0.683998768694643,0.0467920805653645,"Wiggins_cheat"
0.718953229853796,0.0516611712267765,"Wiggins_no cheat"
