"reliability","StandardError","source"
0.723178783545833,0.0357903811087139,"Aczel_no cheat"
0.719439864118494,0.0460979885102747,"Aczel_cheat"
0.833742687997531,0.0255192963134193,"Birt_no cheat"
0.801486938931035,0.0292854306887656,"Birt_cheat"
0.683846063501721,0.0514827211580233,"Evans_cheat"
0.742379758351898,0.0358858752215585,"Evans_no cheat"
0.726298562583082,0.0435579945850553,"Ferreira-Santos_cheat"
0.780130944326097,0.0318809061690535,"Ferreira-Santos_no cheat"
0.800657180510651,0.0239488543656112,"Gonzalez-Iraizoz_cheat"
0.759088065339384,0.0398234851409472,"Gonzalez-Iraizoz_no cheat"
0.664507374599011,0.0455511929704632,"Holzmeister_cheat"
0.652794760662744,0.049053677967038,"Holzmeister_no cheat"
0.778523365629888,0.0277121777557425,"klein Selle & Rozmann_no cheat"
0.766804500326771,0.0287441203182427,"klein Selle & Rozmann_cheat"
0.746450224601238,0.0344679427493183,"Koppel_no cheat"
0.643290996779299,0.052589872550749,"Koppel_cheat"
0.758313883818104,0.0335623675201576,"Laine_cheat"
0.744202020338981,0.0371554964251812,"Laine_no cheat"
0.770983832483315,0.0375036996413154,"Loschelder_no cheat"
0.756878032031688,0.0331564683431375,"Loschelder_cheat"
0.673367782260302,0.0501366896248991,"McCarthy_no cheat"
0.781338918280961,0.0353536200934984,"McCarthy_cheat"
0.697489839077043,0.0375370838332617,"Meijer_cheat"
0.684021645905724,0.0441476244361855,"Meijer_no cheat"
0.677546775044181,0.0471305681822859,"Ozdogru_no cheat"
0.653799877398609,0.0506295275848673,"Ozdogru_cheat"
0.728764915228555,0.0415348420229051,"Suchotzki_no cheat"
0.743121483059145,0.037428965670858,"Suchotzki_cheat"
0.607165461843014,0.0594137854152276,"Sutan_cheat"
0.651922013590528,0.0459312332000153,"Sutan_no cheat"
0.793953771628548,0.0275471155104078,"Vanpaemel_cheat"
0.733059118084273,0.0374488337870009,"Vanpaemel_no cheat"
0.757573058702229,0.032851192766556,"Verschuere_no cheat"
0.731133414629547,0.0359333484528222,"Verschuere_cheat"
0.783202382605119,0.0250730221237308,"Wick_cheat"
0.756135729615854,0.0281131432305896,"Wick_no cheat"
0.728149443854267,0.03938695343883,"Wiggins_cheat"
0.775483473660033,0.0327314047228296,"Wiggins_no cheat"
